DateUTC,TimeUTC,SUM_of_MNOZSTVO
19/07/2013,1080,126098.54356
19/07/2013,1110,122982.8366
19/07/2013,1140,121273.31503
19/07/2013,1170,116621.43566
19/07/2013,1200,112722.5983
19/07/2013,1230,109182.42088
19/07/2013,1260,106621.61847
19/07/2013,1290,103781.84641
19/07/2013,1320,99950.095682
20/07/2013,-90,96103.884948
20/07/2013,-60,94163.325138
20/07/2013,-30,94345.422099
20/07/2013,0,93084.958361
20/07/2013,30,92133.368259
20/07/2013,60,91885.331085
20/07/2013,90,91606.621765
20/07/2013,120,90862.264683
20/07/2013,150,93047.304791
20/07/2013,180,94251.873497
20/07/2013,210,93743.425937
20/07/2013,240,93095.061033
20/07/2013,270,97327.550319
20/07/2013,300,98346.233108
20/07/2013,330,101676.41977
20/07/2013,360,105554.46746
20/07/2013,390,108945.33812
20/07/2013,420,110551.45867
20/07/2013,450,114131.18112
20/07/2013,480,116028.93569
20/07/2013,510,118395.33898
20/07/2013,540,118483.48411
20/07/2013,570,118058.54419
20/07/2013,600,117950.91804
20/07/2013,630,119197.89746
20/07/2013,660,119519.20456
20/07/2013,690,118525.21023
20/07/2013,720,117242.10279
20/07/2013,750,117227.32053
20/07/2013,780,118163.5891
20/07/2013,810,117885.45098
20/07/2013,840,117684.57071
20/07/2013,870,117139.35014
20/07/2013,900,116170.75289
20/07/2013,930,115711.68518
20/07/2013,960,114757.56777
20/07/2013,990,113999.45511
20/07/2013,1020,112497.3835
20/07/2013,1050,110756.66962
20/07/2013,1080,108155.45798
20/07/2013,1110,106452.03304
20/07/2013,1140,105262.2059
20/07/2013,1170,103244.90262
20/07/2013,1200,99985.472763
20/07/2013,1230,98809.607302
20/07/2013,1260,96666.226496
20/07/2013,1290,95263.919135
20/07/2013,1320,91892.200401
21/07/2013,-90,89493.103086
21/07/2013,-60,88300.332412
21/07/2013,-30,88588.694428
21/07/2013,0,88523.756973
21/07/2013,30,87405.861035
21/07/2013,60,86937.441135
21/07/2013,90,87011.669202
21/07/2013,120,85438.193268
21/07/2013,150,87422.612836
21/07/2013,180,87558.050083
21/07/2013,210,86582.813596
21/07/2013,240,87454.906706
21/07/2013,270,89835.384586
21/07/2013,300,91657.595182
21/07/2013,330,93695.320343
21/07/2013,360,95573.298241
21/07/2013,390,98623.194143
21/07/2013,420,98639.311941
21/07/2013,450,102102.70704
21/07/2013,480,103643.14272
21/07/2013,510,104678.04294
21/07/2013,540,104773.251
21/07/2013,570,104319.9214
21/07/2013,600,103263.99078
21/07/2013,630,102925.19028
21/07/2013,660,102720.6479
21/07/2013,690,103880.60257
21/07/2013,720,102983.01172
21/07/2013,750,103374.69456
21/07/2013,780,103077.0855
21/07/2013,810,102969.6234
21/07/2013,840,102733.37299
21/07/2013,870,102930.35598
21/07/2013,900,103339.4055
21/07/2013,930,103012.0902
21/07/2013,960,102246.73392
21/07/2013,990,101688.48707
21/07/2013,1020,100758.27876
21/07/2013,1050,99678.468737
21/07/2013,1080,99076.313726
21/07/2013,1110,95463.701438
21/07/2013,1140,95496.354145
21/07/2013,1170,91716.431886
21/07/2013,1200,88758.296788
21/07/2013,1230,85287.817253
21/07/2013,1260,82824.247544
21/07/2013,1290,80757.157027
21/07/2013,1320,78198.867465
22/07/2013,-90,77039.230804
22/07/2013,-60,76129.35511
22/07/2013,-30,75842.843688
22/07/2013,0,74315.187434
22/07/2013,30,74538.479038
22/07/2013,60,74227.487049
22/07/2013,90,74079.58921
22/07/2013,120,74341.903881
22/07/2013,150,76976.993555
22/07/2013,180,76900.286749
22/07/2013,210,79959.696544
22/07/2013,240,85535.633397
22/07/2013,270,94601.495964
22/07/2013,300,102941.47962
22/07/2013,330,110606.45472
22/07/2013,360,116230.89189
22/07/2013,390,123329.85842
22/07/2013,420,126860.25118
22/07/2013,450,129980.38259
22/07/2013,480,130801.74784
22/07/2013,510,133446.94896
22/07/2013,540,134371.97463
22/07/2013,570,136121.56809
22/07/2013,600,138474.4174
22/07/2013,630,138584.33815
22/07/2013,660,139900.81966
22/07/2013,690,138737.63046
22/07/2013,720,138147.30685
22/07/2013,750,138006.00078
22/07/2013,780,137597.98202
22/07/2013,810,136756.20176
22/07/2013,840,133550.74466
22/07/2013,870,131100.9818
22/07/2013,900,128280.15307
22/07/2013,930,124781.23082
22/07/2013,960,121686.97137
22/07/2013,990,117520.16503
22/07/2013,1020,115641.0591
22/07/2013,1050,111464.87443
22/07/2013,1080,109102.40233
22/07/2013,1110,104574.27262
22/07/2013,1140,101973.12728
22/07/2013,1170,97691.98828
22/07/2013,1200,95201.21634
22/07/2013,1230,90501.594869
22/07/2013,1260,88103.632517
22/07/2013,1290,85041.965302
22/07/2013,1320,82467.468595
23/07/2013,-90,79489.737547
23/07/2013,-60,77987.190163
23/07/2013,-30,77341.07874
23/07/2013,0,76927.839039
23/07/2013,30,76419.322949
23/07/2013,60,76326.50102
23/07/2013,90,75585.058081
23/07/2013,120,75787.816862
23/07/2013,150,77419.142587
23/07/2013,180,79873.610446
23/07/2013,210,81817.775021
23/07/2013,240,86941.769212
23/07/2013,270,97488.023703
23/07/2013,300,104552.21716
23/07/2013,330,112339.50248
23/07/2013,360,119160.26304
23/07/2013,390,125478.44924
23/07/2013,420,130446.55871
23/07/2013,450,133655.34702
23/07/2013,480,137039.92976
23/07/2013,510,139339.98186
23/07/2013,540,139628.97883
23/07/2013,570,140054.06399
23/07/2013,600,140788.22388
23/07/2013,630,142938.54969
23/07/2013,660,144101.02401
23/07/2013,690,143219.21681
23/07/2013,720,142769.66863
23/07/2013,750,140628.7422
23/07/2013,780,139724.68937
23/07/2013,810,136959.53899
23/07/2013,840,133416.76914
23/07/2013,870,130827.91952
23/07/2013,900,127206.61631
23/07/2013,930,124058.84808
23/07/2013,960,120962.68236
23/07/2013,990,118073.64897
23/07/2013,1020,116491.96943
23/07/2013,1050,112110.04354
23/07/2013,1080,110917.34207
23/07/2013,1110,104874.8872
23/07/2013,1140,104679.69132
23/07/2013,1170,100392.0442
23/07/2013,1200,97080.486136
23/07/2013,1230,92115.94104
23/07/2013,1260,89524.889611
23/07/2013,1290,87281.600407
23/07/2013,1320,83266.414448
24/07/2013,-90,80844.822682
24/07/2013,-60,79973.958373
24/07/2013,-30,78946.255353
24/07/2013,0,78492.068421
24/07/2013,30,77724.605236
24/07/2013,60,77797.415867
24/07/2013,90,78058.287939
24/07/2013,120,77196.447144
24/07/2013,150,80075.853203
24/07/2013,180,80924.190725
24/07/2013,210,84415.45168
24/07/2013,240,89281.171691
24/07/2013,270,97688.815181
24/07/2013,300,104394.76644
24/07/2013,330,111654.73782
24/07/2013,360,119796.94387
24/07/2013,390,127059.35803
24/07/2013,420,133083.44484
24/07/2013,450,134223.84298
24/07/2013,480,137287.5151
24/07/2013,510,140620.85038
24/07/2013,540,140881.75054
24/07/2013,570,141164.19394
24/07/2013,600,141355.06165
24/07/2013,630,143190.33807
24/07/2013,660,143061.8879
24/07/2013,690,143732.24286
24/07/2013,720,142157.49798
24/07/2013,750,140853.81586
24/07/2013,780,139491.93838
24/07/2013,810,137107.19219
24/07/2013,840,134739.92903
24/07/2013,870,131882.86355
24/07/2013,900,129099.05059
24/07/2013,930,126338.56436
24/07/2013,960,122549.44602
24/07/2013,990,119467.84166
24/07/2013,1020,117277.91443
24/07/2013,1050,112290.5071
24/07/2013,1080,110077.60749
24/07/2013,1110,105790.19695
24/07/2013,1140,104950.54148
24/07/2013,1170,101178.83522
24/07/2013,1200,97439.74644
24/07/2013,1230,92182.223586
24/07/2013,1260,89337.990431
24/07/2013,1290,86977.095706
24/07/2013,1320,84287.430273
25/07/2013,-90,81062.590445
25/07/2013,-60,80337.907579
25/07/2013,-30,79229.691811
25/07/2013,0,78353.702178
25/07/2013,30,77794.20336
25/07/2013,60,77668.890038
25/07/2013,90,78287.464651
25/07/2013,120,78093.469382
25/07/2013,150,80603.194278
25/07/2013,180,82574.051322
25/07/2013,210,86546.063301
25/07/2013,240,92481.822948
25/07/2013,270,100761.48346
25/07/2013,300,108527.37003
25/07/2013,330,116975.50716
25/07/2013,360,122440.70535
25/07/2013,390,130067.70126
25/07/2013,420,134482.2499
25/07/2013,450,136473.73553
25/07/2013,480,138945.25415
25/07/2013,510,139112.37506
25/07/2013,540,139233.60715
25/07/2013,570,137866.08542
25/07/2013,600,141043.37985
25/07/2013,630,143168.6774
25/07/2013,660,144229.1708
25/07/2013,690,145314.77073
25/07/2013,720,143341.06419
25/07/2013,750,140654.38579
25/07/2013,780,139535.91869
25/07/2013,810,137177.86795
25/07/2013,840,133102.23635
25/07/2013,870,129616.69137
25/07/2013,900,127640.02305
25/07/2013,930,122671.18775
25/07/2013,960,120579.75026
25/07/2013,990,116757.19148
25/07/2013,1020,113851.43691
25/07/2013,1050,109396.08946
25/07/2013,1080,107435.43893
25/07/2013,1110,102706.5805
25/07/2013,1140,102743.65255
25/07/2013,1170,98248.265114
25/07/2013,1200,94589.160536
25/07/2013,1230,89809.005161
25/07/2013,1260,87490.30997
25/07/2013,1290,85854.218283
25/07/2013,1320,82147.725898
26/07/2013,-90,80723.805403
26/07/2013,-60,80030.722559
26/07/2013,-30,78923.195667
26/07/2013,0,78423.693852
26/07/2013,30,77882.627135
26/07/2013,60,77905.298553
26/07/2013,90,77263.157722
26/07/2013,120,77290.128304
26/07/2013,150,80309.405193
26/07/2013,180,81265.741387
26/07/2013,210,83823.634923
26/07/2013,240,88036.653055
26/07/2013,270,97652.817328
26/07/2013,300,104231.73115
26/07/2013,330,112075.17874
26/07/2013,360,117756.3457
26/07/2013,390,125126.31009
26/07/2013,420,129908.88026
26/07/2013,450,134661.77718
26/07/2013,480,136704.89561
26/07/2013,510,141070.06235
26/07/2013,540,142641.41459
26/07/2013,570,142453.33201
26/07/2013,600,142399.89601
26/07/2013,630,142917.03189
26/07/2013,660,142493.14378
26/07/2013,690,141051.74376
26/07/2013,720,140851.83701
26/07/2013,750,138516.98603
26/07/2013,780,136844.08371
26/07/2013,810,134027.04151
26/07/2013,840,131933.92959
26/07/2013,870,128252.63543
26/07/2013,900,125672.70035
26/07/2013,930,122353.37225
26/07/2013,960,120999.85846
26/07/2013,990,116681.10028
26/07/2013,1020,114210.83876
26/07/2013,1050,110860.77794
26/07/2013,1080,108203.61574
26/07/2013,1110,104375.31119
26/07/2013,1140,103780.76685
26/07/2013,1170,100200.52522
26/07/2013,1200,95290.205497
26/07/2013,1230,90623.04355
26/07/2013,1260,87983.703119
26/07/2013,1290,85885.319447
26/07/2013,1320,82652.27075
27/07/2013,-90,79520.692051
27/07/2013,-60,78861.523978
27/07/2013,-30,78102.636459
27/07/2013,0,77507.177524
27/07/2013,30,77428.571951
27/07/2013,60,77079.802209
27/07/2013,90,76311.92864
27/07/2013,120,76404.57777
27/07/2013,150,77885.527492
27/07/2013,180,79030.213391
27/07/2013,210,77860.886331
27/07/2013,240,79028.720201
27/07/2013,270,82929.916931
27/07/2013,300,84536.386146
27/07/2013,330,87700.561383
27/07/2013,360,89595.454093
27/07/2013,390,94203.672508
27/07/2013,420,96845.068298
27/07/2013,450,99974.75285
27/07/2013,480,102915.53699
27/07/2013,510,105344.77478
27/07/2013,540,107455.41301
27/07/2013,570,108424.63923
27/07/2013,600,108981.31805
27/07/2013,630,109343.5808
27/07/2013,660,109175.13153
27/07/2013,690,109555.06708
27/07/2013,720,109372.97587
27/07/2013,750,108423.2526
27/07/2013,780,109175.53231
27/07/2013,810,109040.4856
27/07/2013,840,109013.46424
27/07/2013,870,106972.04382
27/07/2013,900,106659.0923
27/07/2013,930,105362.17358
27/07/2013,960,106101.77055
27/07/2013,990,104657.5958
27/07/2013,1020,104548.80223
27/07/2013,1050,102341.93268
27/07/2013,1080,101378.61286
27/07/2013,1110,98583.504341
27/07/2013,1140,98558.137568
27/07/2013,1170,94309.047735
27/07/2013,1200,91738.4833
27/07/2013,1230,88803.477655
27/07/2013,1260,86730.702836
27/07/2013,1290,84658.782727
27/07/2013,1320,81657.850258
28/07/2013,-90,78563.125821
28/07/2013,-60,77714.798899
28/07/2013,-30,76944.671505
28/07/2013,0,76228.595691
28/07/2013,30,76142.74886
28/07/2013,60,75765.732023
28/07/2013,90,75813.451015
28/07/2013,120,75273.651047
28/07/2013,150,76883.09712
28/07/2013,180,77899.832501
28/07/2013,210,77969.006225
28/07/2013,240,78466.533525
28/07/2013,270,79992.21328
28/07/2013,300,82686.970926
28/07/2013,330,85285.298848
28/07/2013,360,87301.481912
28/07/2013,390,91231.772355
28/07/2013,420,94672.081523
28/07/2013,450,98105.513267
28/07/2013,480,100492.5583
28/07/2013,510,102692.3581
28/07/2013,540,103261.03778
28/07/2013,570,104631.80815
28/07/2013,600,106085.73302
28/07/2013,630,105984.42407
28/07/2013,660,106755.08909
28/07/2013,690,106653.89514
28/07/2013,720,106947.42852
28/07/2013,750,106814.16911
28/07/2013,780,106509.38413
28/07/2013,810,107978.0064
28/07/2013,840,107384.16715
28/07/2013,870,107656.80392
28/07/2013,900,106925.45658
28/07/2013,930,106746.10113
28/07/2013,960,106408.57663
28/07/2013,990,105396.25966
28/07/2013,1020,105268.22326
28/07/2013,1050,103132.90727
28/07/2013,1080,102360.45475
28/07/2013,1110,100029.52065
28/07/2013,1140,100532.28589
28/07/2013,1170,96998.977644
28/07/2013,1200,94212.090723
28/07/2013,1230,91600.86626
28/07/2013,1260,89120.124372
28/07/2013,1290,87085.878717
28/07/2013,1320,83930.744034
29/07/2013,-90,81818.761256
29/07/2013,-60,81023.068005
29/07/2013,-30,80477.693427
29/07/2013,0,79906.672157
29/07/2013,30,79930.807272
29/07/2013,60,80149.238371
29/07/2013,90,79983.368428
29/07/2013,120,80174.961648
29/07/2013,150,82530.529969
29/07/2013,180,84704.591035
29/07/2013,210,88287.007909
29/07/2013,240,93703.731985
29/07/2013,270,103150.30319
29/07/2013,300,109465.2678
29/07/2013,330,119693.43616
29/07/2013,360,126886.33213
29/07/2013,390,135103.10031
29/07/2013,420,140515.50978
29/07/2013,450,146112.92776
29/07/2013,480,147945.19495
29/07/2013,510,150150.74461
29/07/2013,540,149940.98763
29/07/2013,570,151393.33233
29/07/2013,600,152203.81801
29/07/2013,630,152435.16082
29/07/2013,660,151950.46748
29/07/2013,690,150615.50954
29/07/2013,720,149147.54411
29/07/2013,750,146943.44046
29/07/2013,780,145973.18769
29/07/2013,810,145537.09666
29/07/2013,840,142498.21221
29/07/2013,870,140658.65155
29/07/2013,900,135460.73995
29/07/2013,930,133111.58658
29/07/2013,960,129930.2201
29/07/2013,990,125996.38445
29/07/2013,1020,122091.58681
29/07/2013,1050,120123.12558
29/07/2013,1080,117293.23616
29/07/2013,1110,112771.36627
29/07/2013,1140,110494.65782
29/07/2013,1170,103927.24121
29/07/2013,1200,99993.089649
29/07/2013,1230,94561.882112
29/07/2013,1260,93245.889321
29/07/2013,1290,90337.572802
29/07/2013,1320,87517.023599
30/07/2013,-90,84305.293689
30/07/2013,-60,82838.187062
30/07/2013,-30,81191.865455
30/07/2013,0,79559.70909
30/07/2013,30,79070.346771
30/07/2013,60,78568.684537
30/07/2013,90,78944.405842
30/07/2013,120,79384.773929
30/07/2013,150,80361.900792
30/07/2013,180,82111.89776
30/07/2013,210,86010.960673
30/07/2013,240,90522.47392
30/07/2013,270,100462.457
30/07/2013,300,105439.11741
30/07/2013,330,112421.23132
30/07/2013,360,118704.83749
30/07/2013,390,123301.11265
30/07/2013,420,127540.47394
30/07/2013,450,131849.94414
30/07/2013,480,133859.74546
30/07/2013,510,134591.71505
30/07/2013,540,133831.31565
30/07/2013,570,133460.5123
30/07/2013,600,132965.04587
30/07/2013,630,134262.10833
30/07/2013,660,135588.27771
30/07/2013,690,136502.35196
30/07/2013,720,135370.06179
30/07/2013,750,132869.19978
30/07/2013,780,132697.18304
30/07/2013,810,131770.27106
30/07/2013,840,129437.13132
30/07/2013,870,126029.2866
30/07/2013,900,123606.66043
30/07/2013,930,121063.44806
30/07/2013,960,118381.39492
30/07/2013,990,114717.83571
30/07/2013,1020,113256.53968
30/07/2013,1050,109711.11787
30/07/2013,1080,107249.46625
30/07/2013,1110,103449.38708
30/07/2013,1140,103383.54881
30/07/2013,1170,98003.953148
30/07/2013,1200,93858.721814
30/07/2013,1230,89705.861576
30/07/2013,1260,87039.956059
30/07/2013,1290,84264.500053
30/07/2013,1320,81715.366579
31/07/2013,-90,77135.225903
31/07/2013,-60,76428.903506
31/07/2013,-30,75197.543726
31/07/2013,0,75207.383952
31/07/2013,30,74735.802008
31/07/2013,60,73478.569169
31/07/2013,90,73366.340262
31/07/2013,120,73526.257953
31/07/2013,150,75703.065085
31/07/2013,180,77839.407257
31/07/2013,210,81054.693851
31/07/2013,240,86231.903241
31/07/2013,270,95334.845756
31/07/2013,300,101621.28413
31/07/2013,330,108850.92674
31/07/2013,360,115612.92382
31/07/2013,390,123452.31496
31/07/2013,420,128356.80766
31/07/2013,450,131941.03722
31/07/2013,480,133908.54859
31/07/2013,510,137215.16925
31/07/2013,540,138606.97995
31/07/2013,570,138602.22762
31/07/2013,600,139807.09297
31/07/2013,630,139692.51101
31/07/2013,660,141231.53994
31/07/2013,690,139015.30707
31/07/2013,720,138396.0078
31/07/2013,750,137505.41248
31/07/2013,780,135850.52612
31/07/2013,810,132499.45506
31/07/2013,840,128246.99458
31/07/2013,870,126469.64331
31/07/2013,900,123406.88158
31/07/2013,930,120889.77388
31/07/2013,960,117927.7481
31/07/2013,990,115833.05371
31/07/2013,1020,113212.0263
31/07/2013,1050,110218.65564
31/07/2013,1080,106925.35782
31/07/2013,1110,103564.99114
31/07/2013,1140,102894.35719
31/07/2013,1170,97292.789449
31/07/2013,1200,95163.418184
31/07/2013,1230,89228.576928
31/07/2013,1260,86212.323966
31/07/2013,1290,84584.196065
31/07/2013,1320,80853.559333
01/08/2013,-90,79172.959191
01/08/2013,-60,77923.770364
01/08/2013,-30,76902.834999
01/08/2013,0,76365.488163
01/08/2013,30,75525.500135
01/08/2013,60,75861.141777
01/08/2013,90,75757.756506
01/08/2013,120,75753.590045
01/08/2013,150,78244.457342
01/08/2013,180,80127.604072
01/08/2013,210,83344.482636
01/08/2013,240,87687.350484
01/08/2013,270,97081.81793
01/08/2013,300,103152.83655
01/08/2013,330,112861.89662
01/08/2013,360,117668.39535
01/08/2013,390,125709.31502
01/08/2013,420,130589.62789
01/08/2013,450,134347.98565
01/08/2013,480,137309.72267
01/08/2013,510,138841.28966
01/08/2013,540,140232.42838
01/08/2013,570,140102.6286
01/08/2013,600,141271.90888
01/08/2013,630,141159.92756
01/08/2013,660,141136.83865
01/08/2013,690,141371.08105
01/08/2013,720,139825.86415
01/08/2013,750,138326.23474
01/08/2013,780,135734.66213
01/08/2013,810,134929.18046
01/08/2013,840,132032.37995
01/08/2013,870,129077.64411
01/08/2013,900,126255.87247
01/08/2013,930,122743.10396
01/08/2013,960,121193.07773
01/08/2013,990,117919.35015
01/08/2013,1020,116415.63693
01/08/2013,1050,112781.29212
01/08/2013,1080,109940.83259
01/08/2013,1110,105484.21841
01/08/2013,1140,104097.93637
01/08/2013,1170,98268.658056
01/08/2013,1200,95044.087117
01/08/2013,1230,90350.798343
01/08/2013,1260,87768.529316
01/08/2013,1290,85345.645612
01/08/2013,1320,81943.515825
02/08/2013,-90,78281.805646
02/08/2013,-60,77406.735145
02/08/2013,-30,76264.015057
02/08/2013,0,75743.443995
02/08/2013,30,74896.261836
02/08/2013,60,75183.538472
02/08/2013,90,74731.432924
02/08/2013,120,74805.656459
02/08/2013,150,77182.115507
02/08/2013,180,79224.447919
02/08/2013,210,82137.172272
02/08/2013,240,86508.305532
02/08/2013,270,96989.58221
02/08/2013,300,103221.99536
02/08/2013,330,112339.74257
02/08/2013,360,117627.05629
02/08/2013,390,124395.75543
02/08/2013,420,128704.64332
02/08/2013,450,131744.90292
02/08/2013,480,135556.42945
02/08/2013,510,138035.11666
02/08/2013,540,140130.41349
02/08/2013,570,140045.97784
02/08/2013,600,142034.37784
02/08/2013,630,142377.49446
02/08/2013,660,142802.68873
02/08/2013,690,142054.44459
02/08/2013,720,140966.90228
02/08/2013,750,138796.62871
02/08/2013,780,137430.24752
02/08/2013,810,134480.06936
02/08/2013,840,132030.81264
02/08/2013,870,128926.82362
02/08/2013,900,127058.48389
02/08/2013,930,123737.07844
02/08/2013,960,121326.24628
02/08/2013,990,118328.06727
02/08/2013,1020,116423.84193
02/08/2013,1050,113408.44994
02/08/2013,1080,110018.75687
02/08/2013,1110,106376.37758
02/08/2013,1140,106032.44502
02/08/2013,1170,100017.02404
02/08/2013,1200,96952.813682
02/08/2013,1230,91693.731071
02/08/2013,1260,89453.733684
02/08/2013,1290,86276.715033
02/08/2013,1320,83277.166521
03/08/2013,-90,80358.823596
03/08/2013,-60,79107.187307
03/08/2013,-30,77657.350593
03/08/2013,0,77125.691983
03/08/2013,30,76116.529154
03/08/2013,60,75869.595385
03/08/2013,90,75995.630199
03/08/2013,120,75771.789122
03/08/2013,150,77254.285653
03/08/2013,180,79239.82261
03/08/2013,210,79104.725314
03/08/2013,240,79168.56309
03/08/2013,270,82868.916969
03/08/2013,300,84329.180874
03/08/2013,330,87995.92542
03/08/2013,360,90330.976782
03/08/2013,390,94665.120132
03/08/2013,420,97757.943481
03/08/2013,450,100679.58951
03/08/2013,480,103012.49735
03/08/2013,510,104883.51557
03/08/2013,540,106223.00635
