merged.DateUTC,merged.Temperature_F,decom.time.series....trend..
2013-07-18,60.8,138874.417243395
2013-07-18,61,138938.906927955
2013-07-18,60.8,139003.396612515
2013-07-18,62,139067.886297075
2013-07-18,64.4,139132.375981635
2013-07-18,66,139119.408463894
2013-07-18,69.8,139106.440946152
2013-07-18,72,139093.473428411
2013-07-18,73.4,139080.505910669
2013-07-18,75,139067.538392928
2013-07-18,77,139054.570875186
2013-07-18,78,139041.603357445
2013-07-18,78.8,139028.635839703
2013-07-18,81,139015.668321962
2013-07-18,82.4,139002.70080422
2013-07-18,82,138989.733286479
2013-07-18,84.2,138976.765768737
2013-07-18,86,138963.798250996
2013-07-18,84.2,138950.830733254
2013-07-18,85,138937.863215513
2013-07-18,86,138887.500868416
2013-07-18,84,138837.138521319
2013-07-18,86,138786.776174222
2013-07-18,87,138736.413827126
2013-07-18,86,138686.051480029
2013-07-18,85,138635.689132932
2013-07-18,84.2,138585.326785835
2013-07-18,84,138534.964438738
2013-07-18,82.4,138484.602091642
2013-07-18,82,138434.239744545
2013-07-18,80.6,138383.877397448
2013-07-18,80,138333.515050351
2013-07-18,78.8,138283.152703254
2013-07-18,77,138232.790356158
2013-07-18,75.2,138182.428009061
2013-07-18,75.2,138057.801447812
2013-07-18,73.4,137933.174886563
2013-07-18,74,137808.548325314
2013-07-18,71.6,137683.921764065
2013-07-18,69,137559.295202816
2013-07-18,68,137434.668641567
2013-07-18,68,137310.042080318
2013-07-18,68,137185.415519069
2013-07-19,68,137060.788957819
2013-07-19,68,136936.16239657
2013-07-19,67,136811.535835321
2013-07-19,66.2,136686.909274072
2013-07-19,67,136562.282712823
2013-07-19,66.2,136437.656151574
2013-07-19,65,136313.029590325
2013-07-19,64.4,135978.915183061
2013-07-19,64,135644.800775796
2013-07-19,64.4,135310.686368532
2013-07-19,68,134976.571961267
2013-07-19,71.6,134642.457554002
2013-07-19,74,134308.343146738
2013-07-19,77,133974.228739473
2013-07-19,78,133640.114332209
2013-07-19,78.8,133305.999924944
2013-07-19,80,132971.88551768
2013-07-19,82.4,132637.771110415
2013-07-19,83,132303.656703151
2013-07-19,84.2,131969.542295886
2013-07-19,85,131635.427888621
2013-07-19,86,131301.313481357
2013-07-19,84,130861.623305482
2013-07-19,84.2,130421.933129608
2013-07-19,84,129982.242953733
2013-07-19,84.2,129542.552777859
2013-07-19,85,129102.862601984
2013-07-19,84.2,128663.17242611
2013-07-19,88,128223.482250235
2013-07-19,87.8,127783.792074361
2013-07-19,87,127344.101898486
2013-07-19,87.8,126904.411722611
2013-07-19,87,126464.721546737
2013-07-19,86,126025.031370862
2013-07-19,85,125585.341194988
2013-07-19,84.2,125145.651019113
2013-07-19,83,124705.960843239
2013-07-19,82.4,124336.252542251
2013-07-19,80,123966.544241263
2013-07-19,77,123596.835940275
2013-07-19,76,123227.127639287
2013-07-19,71.6,122857.419338299
2013-07-19,71,122487.711037311
2013-07-19,69.8,122118.002736323
2013-07-19,72,121748.294435335
2013-07-19,71.6,121378.586134347
2013-07-19,72,121008.877833359
2013-07-19,71.6,120639.169532371
2013-07-20,70,120269.461231383
2013-07-20,69.8,119899.752930395
2013-07-20,71,119530.044629407
2013-07-20,69.8,119160.336328419
2013-07-20,69,118753.653996725
2013-07-20,69.8,118346.971665031
2013-07-20,68,117940.289333337
2013-07-20,69.8,117533.607001643
2013-07-20,70,117126.924669949
2013-07-20,71.6,116720.242338255
2013-07-20,73,116313.560006561
2013-07-20,75.2,115906.877674867
2013-07-20,76,115500.195343173
2013-07-20,77,115093.513011479
2013-07-20,79,114686.830679785
2013-07-20,78.8,114280.148348091
2013-07-20,80,113873.466016397
2013-07-20,78.8,113466.783684703
2013-07-20,81,113060.101353009
2013-07-20,80.6,112605.553762608
2013-07-20,81,112151.006172207
2013-07-20,80.6,111696.458581806
2013-07-20,80,111241.910991405
2013-07-20,80.6,110787.363401005
2013-07-20,81,110332.815810604
2013-07-20,80.6,109878.268220203
2013-07-20,80,109423.720629802
2013-07-20,82.4,108969.173039402
2013-07-20,82,108514.625449001
2013-07-20,82.4,108060.0778586
2013-07-20,81,107605.530268199
2013-07-20,78.8,107150.982677799
2013-07-20,80,106696.435087398
2013-07-20,78.8,106241.887496997
2013-07-20,79,105942.80064997
2013-07-20,78.8,105643.713802943
2013-07-20,76,105344.626955916
2013-07-20,73.4,105045.540108889
2013-07-20,72,104746.453261862
2013-07-20,69.8,104447.366414835
2013-07-20,68,104148.279567808
2013-07-20,68,103849.192720781
2013-07-20,67,103550.105873754
2013-07-20,66.2,103251.019026727
2013-07-20,65,102951.9321797
2013-07-20,66.2,102652.845332673
2013-07-20,64,102353.758485646
2013-07-20,62.6,102054.671638619
2013-07-21,63,101755.584791592
2013-07-21,62.6,101649.331702392
2013-07-21,62,101543.078613192
2013-07-21,62.6,101436.825523992
2013-07-21,62.6,101330.572434792
2013-07-21,59,101224.319345592
2013-07-21,60,101118.066256392
2013-07-21,59,101011.813167193
2013-07-21,61,100905.560077993
2013-07-21,64.4,100799.306988793
2013-07-21,66,100693.053899593
2013-07-21,69.8,100586.800810393
2013-07-21,73,100480.547721193
2013-07-21,73.4,100374.294631993
2013-07-21,74,100268.041542793
2013-07-21,75.2,100161.788453593
2013-07-21,75,100180.304164306
2013-07-21,75.2,100198.819875019
2013-07-21,76,100217.335585732
2013-07-21,77,100235.851296445
2013-07-21,77,100254.367007158
2013-07-21,78.8,100272.882717871
2013-07-21,79,100291.398428584
2013-07-21,80.6,100309.914139297
2013-07-21,80,100328.42985001
2013-07-21,80.6,100346.945560723
2013-07-21,82,100365.461271436
2013-07-21,82.4,100383.976982149
2013-07-21,82,100402.492692863
2013-07-21,82.4,100421.008403576
2013-07-21,82,100439.524114289
2013-07-21,82.4,100513.190581155
2013-07-21,81,100586.85704802
2013-07-21,80.6,100660.523514886
2013-07-21,80,100734.189981752
2013-07-21,78.8,100807.856448618
2013-07-21,77,100881.522915484
2013-07-21,75.2,100955.18938235
2013-07-21,73,101028.855849216
2013-07-21,71.6,101102.522316081
2013-07-21,70,101176.188782947
2013-07-21,69.8,101249.855249813
2013-07-21,71,101323.521716679
2013-07-21,68,101397.188183545
2013-07-21,66,101470.854650411
2013-07-21,66.2,101544.521117277
2013-07-21,66,101667.023537711
2013-07-21,66.2,101789.525958145
2013-07-22,64,101912.028378579
2013-07-22,62.6,102034.530799013
2013-07-22,63,102157.033219447
2013-07-22,60.8,102279.535639881
2013-07-22,62,102402.038060315
2013-07-22,60.8,102524.540480749
2013-07-22,61,102647.042901183
2013-07-22,60.8,102769.545321617
2013-07-22,61,102892.047742051
2013-07-22,62.6,103014.550162485
2013-07-22,65,103137.05258292
2013-07-22,68,103259.555003354
2013-07-22,69,103382.057423788
2013-07-22,69.8,103591.533608214
2013-07-22,71.6,103801.00979264
2013-07-22,73.4,104010.485977065
2013-07-22,74,104219.962161491
2013-07-22,75.2,104429.438345917
2013-07-22,76,104638.914530343
2013-07-22,77,104848.390714769
2013-07-22,79,105057.866899195
2013-07-22,80.6,105267.343083621
2013-07-22,80,105476.819268047
2013-07-22,82.4,105686.295452473
2013-07-22,83,105895.771636899
2013-07-22,84.2,106105.247821325
2013-07-22,85,106314.72400575
2013-07-22,84.2,106524.200190176
2013-07-22,85,106741.597627394
2013-07-22,86,106958.995064611
2013-07-22,86,107176.392501829
2013-07-22,86,107393.789939046
2013-07-22,86,107611.187376264
2013-07-22,86,107828.584813481
2013-07-22,85,108045.982250699
2013-07-22,84.2,108263.379687916
2013-07-22,82,108480.777125134
2013-07-22,78.8,108698.174562351
2013-07-22,76,108915.571999569
2013-07-22,75.2,109132.969436786
2013-07-22,72,109350.366874004
2013-07-22,73.4,109567.764311221
2013-07-22,70,109785.161748439
2013-07-22,66.2,109892.758030991
2013-07-22,66.2,110000.354313542
2013-07-22,66.2,110107.950596094
2013-07-22,65,110215.546878646
2013-07-22,64.4,110323.143161198
2013-07-23,63,110430.73944375
2013-07-23,64.4,110538.335726302
2013-07-23,62,110645.932008854
2013-07-23,60.8,110753.528291406
2013-07-23,62,110861.124573958
2013-07-23,60.8,110968.72085651
2013-07-23,63,111076.317139062
2013-07-23,60.8,111183.913421614
2013-07-23,63,111291.509704166
2013-07-23,64.4,111399.105986718
2013-07-23,66,111426.288802812
2013-07-23,71.6,111453.471618906
2013-07-23,73,111480.654435
2013-07-23,75.2,111507.837251093
2013-07-23,76,111535.020067187
2013-07-23,78.8,111562.202883281
2013-07-23,81,111589.385699375
2013-07-23,84.2,111616.568515469
2013-07-23,86,111643.751331563
2013-07-23,86,111670.934147657
2013-07-23,83,111698.116963751
2013-07-23,87.8,111725.299779844
2013-07-23,87,111752.482595938
2013-07-23,87.8,111779.665412032
2013-07-23,88,111806.848228126
2013-07-23,87.8,111843.348360267
2013-07-23,89,111879.848492408
2013-07-23,87.8,111916.348624548
2013-07-23,88,111952.848756689
2013-07-23,87.8,111989.34888883
2013-07-23,89,112025.849020971
2013-07-23,89.6,112062.349153111
2013-07-23,89,112098.849285252
2013-07-23,89.6,112135.349417393
2013-07-23,88,112171.849549534
2013-07-23,87.8,112208.349681675
2013-07-23,84,112244.849813815
2013-07-23,82.4,112281.349945956
2013-07-23,78.8,112317.850078097
2013-07-23,78.8,112354.350210238
2013-07-23,73,112397.263312472
2013-07-23,73.4,112440.176414706
2013-07-23,72,112483.08951694
2013-07-23,71.6,112526.002619174
2013-07-23,69,112568.915721409
2013-07-23,68,112611.828823643
2013-07-23,67,112654.741925877
2013-07-23,66.2,112697.655028111
2013-07-24,66,112740.568130345
2013-07-24,66.2,112783.48123258
2013-07-24,65,112826.394334814
2013-07-24,64.4,112869.307437048
2013-07-24,65,112912.220539282
2013-07-24,64.4,112955.133641516
2013-07-24,63,112998.04674375
2013-07-24,62.6,112992.381191925
2013-07-24,63,112986.715640099
2013-07-24,66.2,112981.050088273
2013-07-24,68,112975.384536447
2013-07-24,71.6,112969.718984622
2013-07-24,73,112964.053432796
2013-07-24,75.2,112958.38788097
2013-07-24,77,112952.722329144
2013-07-24,78.8,112947.056777319
2013-07-24,80,112941.391225493
2013-07-24,80.6,112935.725673667
2013-07-24,82,112930.060121841
2013-07-24,82.4,112924.394570016
2013-07-24,83,112918.72901819
2013-07-24,84.2,112913.063466364
2013-07-24,86,112907.773362642
2013-07-24,87.8,112902.48325892
2013-07-24,88,112897.193155199
2013-07-24,89.6,112891.903051477
2013-07-24,89,112886.612947755
2013-07-24,89.6,112881.322844033
2013-07-24,89,112876.032740311
2013-07-24,89.6,112870.742636589
2013-07-24,90,112865.452532867
2013-07-24,89.6,112860.162429146
2013-07-24,89,112854.872325424
2013-07-24,87.8,112849.582221702
2013-07-24,87,112844.29211798
2013-07-24,86,112839.002014258
2013-07-24,85,112833.711910536
2013-07-24,80.6,112849.169626717
2013-07-24,79,112864.627342897
2013-07-24,75.2,112880.085059078
2013-07-24,74,112895.542775259
2013-07-24,73.4,112911.000491439
2013-07-24,72,112926.45820762
2013-07-24,71.6,112941.9159238
2013-07-24,70,112957.373639981
2013-07-24,69.8,112972.831356161
2013-07-24,69,112988.289072342
2013-07-24,69.8,113003.746788522
2013-07-25,68,113019.204504703
2013-07-25,69.8,113034.662220884
2013-07-25,70,113050.119937064
2013-07-25,73.4,113065.577653245
2013-07-25,73.4,113034.441176215
2013-07-25,73.4,113003.304699186
2013-07-25,72,112972.168222157
2013-07-25,73.4,112941.031745127
2013-07-25,73,112909.895268098
2013-07-25,71.6,112878.758791069
2013-07-25,72,112847.622314039
2013-07-25,71.6,112816.48583701
2013-07-25,71.6,112785.34935998
2013-07-25,71.6,112754.212882951
2013-07-25,71,112723.076405922
2013-07-25,71.6,112691.939928892
2013-07-25,72,112660.803451863
2013-07-25,73.4,112629.666974834
2013-07-25,73.4,112598.530497804
2013-07-25,77,112558.122820443
2013-07-25,78,112517.715143081
2013-07-25,80.6,112477.307465719
2013-07-25,83,112436.899788358
2013-07-25,84.2,112396.492110996
2013-07-25,83,112356.084433634
2013-07-25,84.2,112315.676756273
2013-07-25,86,112275.269078911
2013-07-25,82.4,112234.86140155
2013-07-25,83,112194.453724188
2013-07-25,82.4,112154.046046826
2013-07-25,84.2,112113.638369465
2013-07-25,84.2,112073.230692103
2013-07-25,83,112032.823014741
2013-07-25,82.4,111992.41533738
2013-07-25,81,111982.68551579
2013-07-25,78.8,111972.9556942
2013-07-25,77,111963.22587261
2013-07-25,77,111953.49605102
2013-07-25,75,111943.76622943
2013-07-25,73.4,111934.03640784
2013-07-25,73,111924.30658625
2013-07-25,71.6,111914.57676466
2013-07-25,70,111904.84694307
2013-07-25,66.2,111895.11712148
2013-07-25,68,111885.38729989
2013-07-25,66.2,111875.6574783
2013-07-25,67,111865.92765671
2013-07-25,66.2,111856.19783512
2013-07-26,65,111846.46801353
2013-07-26,64.4,111728.76128425
2013-07-26,64,111611.05455497
2013-07-26,64.4,111493.347825691
2013-07-26,65,111375.641096411
2013-07-26,64.4,111257.934367131
2013-07-26,64,111140.227637851
2013-07-26,62.6,111022.520908572
2013-07-26,63,110904.814179292
2013-07-26,66.2,110787.107450012
2013-07-26,68,110669.400720732
2013-07-26,69.8,110551.693991452
2013-07-26,72,110433.987262173
2013-07-26,73.4,110316.280532893
2013-07-26,76,110198.573803613
2013-07-26,78.8,110080.867074333
2013-07-26,80,109839.235312055
2013-07-26,82.4,109597.603549776
2013-07-26,84,109355.971787498
2013-07-26,86,109114.340025219
2013-07-26,86,108872.708262941
2013-07-26,87.8,108631.076500662
2013-07-26,88,108389.444738384
2013-07-26,87.8,108147.812976105
2013-07-26,87,107906.181213826
2013-07-26,89.6,107664.549451548
2013-07-26,90,107422.917689269
2013-07-26,87.8,107181.285926991
2013-07-26,90,106939.654164712
2013-07-26,89.6,106698.022402434
2013-07-26,91,106456.390640155
2013-07-26,89.6,106278.32533026
2013-07-26,91.4,106100.260020364
2013-07-26,89.6,105922.194710469
2013-07-26,89,105744.129400573
2013-07-26,87.8,105566.064090678
2013-07-26,86,105387.998780782
2013-07-26,82.4,105209.933470887
2013-07-26,83,105031.868160991
2013-07-26,82.4,104853.802851096
2013-07-26,78,104675.7375412
2013-07-26,77,104497.672231305
2013-07-26,75.2,104319.606921409
2013-07-26,73.4,104141.541611514
2013-07-26,74,103963.476301618
2013-07-26,71.6,103785.410991723
2013-07-26,72,103624.06319919
2013-07-26,73.4,103462.715406657
2013-07-27,73,103301.367614124
2013-07-27,73.4,103140.019821591
2013-07-27,72,102978.672029059
2013-07-27,69.8,102817.324236526
2013-07-27,70,102655.976443993
2013-07-27,68,102494.62865146
2013-07-27,68,102333.280858927
2013-07-27,66.2,102171.933066394
2013-07-27,69,102010.585273862
2013-07-27,69.8,101849.237481329
2013-07-27,72,101687.889688796
2013-07-27,73.4,101526.541896263
2013-07-27,75,101365.19410373
2013-07-27,77,101123.634560785
2013-07-27,78,100882.07501784
2013-07-27,78.8,100640.515474894
2013-07-27,81,100398.955931949
2013-07-27,82.4,100157.396389003
2013-07-27,84,99915.8368460582
2013-07-27,86,99674.2773031128
2013-07-27,88,99432.7177601675
2013-07-27,89.6,99191.1582172221
2013-07-27,91,98949.5986742768
2013-07-27,93.2,98708.0391313314
2013-07-27,93,98466.4795883861
2013-07-27,93.2,98224.9200454408
2013-07-27,94,97983.3605024954
2013-07-27,93.2,97741.8009595501
2013-07-27,95,97594.8586889662
2013-07-27,95,97447.9164183822
2013-07-27,95,97300.9741477983
2013-07-27,95,97154.0318772143
2013-07-27,94,97007.0896066304
2013-07-27,93.2,96860.1473360464
2013-07-27,93,96713.2050654625
2013-07-27,91.4,96566.2627948786
2013-07-27,89,96419.3205242946
2013-07-27,86,96272.3782537107
2013-07-27,84,96125.4359831268
2013-07-27,82.4,95978.4937125428
2013-07-27,80,95831.5514419589
2013-07-27,78.8,95684.6091713749
2013-07-27,80,95537.666900791
2013-07-27,75.2,95590.6303614169
2013-07-27,75.2,95643.5938220428
2013-07-27,75.2,95696.5572826688
2013-07-27,73.4,95749.5207432947
2013-07-27,73.4,95802.4842039206
2013-07-28,72,95855.4476645465
2013-07-28,69.8,95908.4111251725
2013-07-28,71,95961.3745857984
2013-07-28,69.8,96014.3380464243
2013-07-28,69,96067.3015070503
2013-07-28,68,96120.2649676762
2013-07-28,68,96173.2284283021
2013-07-28,68,96226.191888928
2013-07-28,69,96279.155349554
2013-07-28,71.6,96332.1188101799
2013-07-28,73,96525.6765168134
2013-07-28,73.4,96719.2342234469
2013-07-28,76,96912.7919300804
2013-07-28,78.8,97106.349636714
2013-07-28,80,97299.9073433475
2013-07-28,82.4,97493.465049981
2013-07-28,87,97687.0227566145
2013-07-28,87.8,97880.580463248
2013-07-28,90,98074.1381698815
2013-07-28,91.4,98267.695876515
2013-07-28,93,98461.2535831485
2013-07-28,93.2,98654.8112897821
2013-07-28,94,98848.3689964156
2013-07-28,95,99041.9267030491
2013-07-28,96,99235.4844096826
2013-07-28,96.8,99489.6190580293
2013-07-28,97,99743.7537063761
2013-07-28,98.6,99997.8883547228
2013-07-28,98,100252.02300307
2013-07-28,98.6,100506.157651416
2013-07-28,98,100760.292299763
2013-07-28,96.8,101014.42694811
2013-07-28,96,101268.561596457
2013-07-28,95,101522.696244803
2013-07-28,95,101776.83089315
2013-07-28,93.2,102030.965541497
2013-07-28,91,102285.100189844
2013-07-28,89.6,102539.23483819
2013-07-28,87,102793.369486537
2013-07-28,84.2,103047.504134884
2013-07-28,82,103295.408637159
2013-07-28,82.4,103543.313139434
2013-07-28,80,103791.21764171
2013-07-28,78.8,104039.122143985
2013-07-28,77,104287.02664626
2013-07-28,77,104534.931148535
2013-07-28,76,104782.835650811
2013-07-28,75.2,105030.740153086
2013-07-29,74,105278.644655361
2013-07-29,75.2,105526.549157636
2013-07-29,75,105774.453659912
2013-07-29,73.4,106022.358162187
2013-07-29,73,106270.262664462
2013-07-29,73.4,106518.167166737
2013-07-29,74,106766.071669013
2013-07-29,71.6,106989.173956096
2013-07-29,72,107212.276243179
2013-07-29,73.4,107435.378530262
2013-07-29,76,107658.480817345
2013-07-29,78.8,107881.583104428
2013-07-29,80,108104.685391511
2013-07-29,80.6,108327.787678594
2013-07-29,82,108550.889965677
2013-07-29,82.4,108773.99225276
2013-07-29,84,108997.094539843
2013-07-29,84.2,109220.196826926
2013-07-29,85,109443.299114009
2013-07-29,86,109666.401401092
2013-07-29,87,109889.503688175
2013-07-29,87.8,110112.605975258
2013-07-29,88,110284.04978223
2013-07-29,89.6,110455.493589202
2013-07-29,90,110626.937396175
2013-07-29,93.2,110798.381203147
2013-07-29,93,110969.825010119
2013-07-29,91.4,111141.268817091
2013-07-29,94,111312.712624064
2013-07-29,93.2,111484.156431036
2013-07-29,93,111655.600238008
2013-07-29,93.2,111827.04404498
2013-07-29,93.2,111998.487851952
2013-07-29,93.2,112169.931658925
2013-07-29,92,112341.375465897
2013-07-29,89.6,112512.819272869
2013-07-29,89,112684.263079841
2013-07-29,87.8,112729.787612129
2013-07-29,89,112775.312144417
2013-07-29,86,112820.836676705
2013-07-29,85,112866.361208993
2013-07-29,84.2,112911.88574128
2013-07-29,80,112957.410273568
2013-07-29,77,113002.934805856
2013-07-29,76,113048.459338144
2013-07-29,75.2,113093.983870432
2013-07-29,75,113139.508402719
2013-07-29,71.6,113185.032935007
2013-07-30,70,113230.557467295
2013-07-30,69.8,113276.081999583
2013-07-30,69,113321.606531871
2013-07-30,68,113367.131064159
2013-07-30,68,113285.974664747
2013-07-30,68,113204.818265336
2013-07-30,67,113123.661865924
2013-07-30,68,113042.505466513
2013-07-30,67,112961.349067102
2013-07-30,68,112880.19266769
2013-07-30,67,112799.036268279
2013-07-30,68,112717.879868868
2013-07-30,67,112636.723469456
2013-07-30,68,112555.567070045
2013-07-30,69,112474.410670633
2013-07-30,69.8,112393.254271222
2013-07-30,71,112312.097871811
2013-07-30,73.4,112230.941472399
2013-07-30,73,112149.785072988
2013-07-30,71.6,112048.103272535
2013-07-30,72,111946.421472083
2013-07-30,73.4,111844.73967163
2013-07-30,76,111743.057871177
2013-07-30,78.8,111641.376070725
