DATUM,CAS,SUM_of_MNOZSTVO
19/11/2014,15,102484.1989
19/11/2014,30,102099.8174
19/11/2014,45,102473.74961
19/11/2014,60,102620.20949
19/11/2014,75,101217.7087
19/11/2014,90,100856.43699
19/11/2014,105,101517.34036
19/11/2014,120,102323.98364
19/11/2014,135,102169.84317
19/11/2014,150,102292.57722
19/11/2014,165,101084.58442
19/11/2014,180,101281.96649
19/11/2014,195,103129.19561
19/11/2014,210,105439.03033
19/11/2014,225,107555.94218
19/11/2014,240,109238.19577
19/11/2014,255,112618.53484
19/11/2014,270,114888.2438
19/11/2014,285,117985.29647
19/11/2014,300,121279.2188
19/11/2014,315,130311.20037
19/11/2014,330,136736.17254
19/11/2014,345,140988.97748
19/11/2014,360,144922.07126
19/11/2014,375,149757.32894
19/11/2014,390,153001.30979
19/11/2014,405,155879.87618
19/11/2014,420,157973.47983
19/11/2014,435,161734.4566
19/11/2014,450,163181.52722
19/11/2014,465,163852.07602
19/11/2014,480,163971.5779
19/11/2014,495,164182.16714
19/11/2014,510,162917.67671
19/11/2014,525,162805.2497
19/11/2014,540,162377.10018
19/11/2014,555,162262.75613
19/11/2014,570,160790.0255
19/11/2014,585,160709.93553
19/11/2014,600,160949.38632
19/11/2014,615,160327.39
19/11/2014,630,159512.55916
19/11/2014,645,159027.48782
19/11/2014,660,159594.1417
19/11/2014,675,160244.17036
19/11/2014,690,161465.12541
19/11/2014,705,161202.06422
19/11/2014,720,160408.48455
19/11/2014,735,160502.98505
19/11/2014,750,159899.53753
19/11/2014,765,159576.62026
19/11/2014,780,157340.55756
19/11/2014,795,159174.586
19/11/2014,810,161903.75502
19/11/2014,825,162812.34745
19/11/2014,840,163142.3547
19/11/2014,855,162876.31691
19/11/2014,870,161717.05128
19/11/2014,885,160580.07281
19/11/2014,900,159734.3051
19/11/2014,915,158899.60648
19/11/2014,930,157592.1319
19/11/2014,945,156370.45302
19/11/2014,960,155915.43433
19/11/2014,975,154776.83915
19/11/2014,990,153405.60462
19/11/2014,1005,151994.70396
19/11/2014,1020,149998.38046
19/11/2014,1035,147506.13933
19/11/2014,1050,144858.94558
19/11/2014,1065,144421.87064
19/11/2014,1080,143493.06256
19/11/2014,1095,140961.33997
19/11/2014,1110,138835.92553
19/11/2014,1125,135929.36532
19/11/2014,1140,133577.88723
19/11/2014,1155,132257.70142
19/11/2014,1170,130672.51783
19/11/2014,1185,129457.68634
19/11/2014,1200,128425.96853
19/11/2014,1215,125306.68568
19/11/2014,1230,122386.61161
19/11/2014,1245,120545.73331
19/11/2014,1260,116889.76707
19/11/2014,1275,115439.62652
19/11/2014,1290,115019.60667
19/11/2014,1305,113467.44693
19/11/2014,1320,112670.69098
19/11/2014,1335,112160.59251
19/11/2014,1350,110648.75759
19/11/2014,1365,108719.12769
19/11/2014,1380,106921.84235
20/11/2014,-45,102834.48662
20/11/2014,-30,101777.44106
20/11/2014,-15,100921.66733
20/11/2014,0,100634.67799
20/11/2014,15,100354.84646
20/11/2014,30,100433.56024
20/11/2014,45,100586.52901
20/11/2014,60,100282.27761
20/11/2014,75,99646.551262
20/11/2014,90,98912.232863
20/11/2014,105,98965.088212
20/11/2014,120,98593.211992
20/11/2014,135,99319.581652
20/11/2014,150,99505.730663
20/11/2014,165,98663.853452
20/11/2014,180,99704.488506
20/11/2014,195,101987.53449
20/11/2014,210,103384.78131
20/11/2014,225,104836.55122
20/11/2014,240,106542.1045
20/11/2014,255,109554.67032
20/11/2014,270,111757.6124
20/11/2014,285,116257.60122
20/11/2014,300,118844.27594
20/11/2014,315,126892.79196
20/11/2014,330,133178.91879
20/11/2014,345,137527.9397
20/11/2014,360,141487.72298
20/11/2014,375,146366.50128
20/11/2014,390,149615.1511
20/11/2014,405,152622.53855
20/11/2014,420,154508.49973
20/11/2014,435,158166.65729
20/11/2014,450,160030.44109
20/11/2014,465,160001.52781
20/11/2014,480,162197.02984
20/11/2014,495,165060.11892
20/11/2014,510,165332.5333
20/11/2014,525,164825.83257
20/11/2014,540,163736.75146
20/11/2014,555,163485.41283
20/11/2014,570,162492.13962
20/11/2014,585,161181.26415
20/11/2014,600,160274.10713
20/11/2014,615,158357.97619
20/11/2014,630,158182.86972
20/11/2014,645,158724.07051
20/11/2014,660,158474.46415
20/11/2014,675,159312.05426
20/11/2014,690,159789.55734
20/11/2014,705,159722.8369
20/11/2014,720,159156.58294
20/11/2014,735,159606.39841
20/11/2014,750,159490.14356
20/11/2014,765,157994.42124
20/11/2014,780,155355.08159
20/11/2014,795,155589.04605
20/11/2014,810,155089.53796
20/11/2014,825,154271.35261
20/11/2014,840,154180.5637
20/11/2014,855,154185.35643
20/11/2014,870,154782.71229
20/11/2014,885,154923.81447
20/11/2014,900,154513.06381
20/11/2014,915,154352.66444
20/11/2014,930,155015.18953
20/11/2014,945,155625.5219
20/11/2014,960,154106.20654
20/11/2014,975,153293.52778
20/11/2014,990,152913.18476
20/11/2014,1005,151826.34934
20/11/2014,1020,150916.37622
20/11/2014,1035,147509.50857
20/11/2014,1050,146060.69344
20/11/2014,1065,144905.08476
20/11/2014,1080,142925.38595
20/11/2014,1095,140198.00204
20/11/2014,1110,138195.67002
20/11/2014,1125,136146.566
20/11/2014,1140,134689.19196
20/11/2014,1155,133115.24308
20/11/2014,1170,131514.46213
20/11/2014,1185,130263.00184
20/11/2014,1200,128587.69134
20/11/2014,1215,125572.38721
20/11/2014,1230,121674.97292
20/11/2014,1245,119077.42591
20/11/2014,1260,115585.65429
20/11/2014,1275,114497.8829
20/11/2014,1290,114722.46362
20/11/2014,1305,113607.55066
20/11/2014,1320,112156.17749
20/11/2014,1335,111306.56836
20/11/2014,1350,110170.7529
20/11/2014,1365,108171.7479
20/11/2014,1380,106319.24479
21/11/2014,-45,106262.01262
21/11/2014,-30,105097.12922
21/11/2014,-15,104402.08621
21/11/2014,0,103652.64362
21/11/2014,15,103621.47126
21/11/2014,30,103759.46566
21/11/2014,45,103623.53115
21/11/2014,60,103134.4494
21/11/2014,75,102665.02792
21/11/2014,90,102342.85317
21/11/2014,105,102907.59994
21/11/2014,120,102109.80751
21/11/2014,135,102823.38302
21/11/2014,150,102924.88797
21/11/2014,165,101868.90703
21/11/2014,180,103060.69961
21/11/2014,195,105950.07863
21/11/2014,210,108475.1974
21/11/2014,225,109111.65159
21/11/2014,240,110824.54165
21/11/2014,255,113609.45658
21/11/2014,270,116029.96634
21/11/2014,285,119397.09684
21/11/2014,300,121854.68907
21/11/2014,315,131405.08962
21/11/2014,330,138006.54956
21/11/2014,345,141713.2492
21/11/2014,360,145782.03755
21/11/2014,375,150743.5035
21/11/2014,390,152592.38111
21/11/2014,405,154494.94925
21/11/2014,420,156804.14734
21/11/2014,435,159284.10614
21/11/2014,450,160394.78708
21/11/2014,465,159256.32154
21/11/2014,480,160011.72161
21/11/2014,495,161913.18505
21/11/2014,510,162137.50612
21/11/2014,525,162251.92126
21/11/2014,540,163466.51437
21/11/2014,555,163950.98622
21/11/2014,570,163256.92939
21/11/2014,585,163037.48876
21/11/2014,600,163121.20457
21/11/2014,615,160861.76649
21/11/2014,630,160422.70289
21/11/2014,645,160348.97747
21/11/2014,660,160104.95439
21/11/2014,675,161634.04935
21/11/2014,690,162779.01539
21/11/2014,705,163028.24574
21/11/2014,720,162165.88836
21/11/2014,735,161579.82326
21/11/2014,750,160298.70731
21/11/2014,765,158606.28742
21/11/2014,780,156588.30738
21/11/2014,795,156115.38512
21/11/2014,810,157088.31518
21/11/2014,825,156643.63713
21/11/2014,840,156787.28671
21/11/2014,855,155247.50702
21/11/2014,870,154485.72512
21/11/2014,885,152745.54989
21/11/2014,900,153333.61249
21/11/2014,915,153420.40542
21/11/2014,930,153600.01963
21/11/2014,945,153040.42457
21/11/2014,960,151340.68456
21/11/2014,975,151203.95551
21/11/2014,990,150604.52246
21/11/2014,1005,149264.17472
21/11/2014,1020,147221.33087
21/11/2014,1035,144264.28958
21/11/2014,1050,143685.10213
21/11/2014,1065,142509.76192
21/11/2014,1080,140731.19726
21/11/2014,1095,138284.41198
21/11/2014,1110,136585.4855
21/11/2014,1125,135107.91983
21/11/2014,1140,132677.57652
21/11/2014,1155,131781.47021
21/11/2014,1170,130130.29125
21/11/2014,1185,128160.88619
21/11/2014,1200,126577.57456
21/11/2014,1215,124310.22295
21/11/2014,1230,122015.61643
21/11/2014,1245,119330.61661
21/11/2014,1260,116875.42953
21/11/2014,1275,116017.78017
21/11/2014,1290,115408.24484
21/11/2014,1305,114394.02053
21/11/2014,1320,113972.03899
21/11/2014,1335,112930.78174
21/11/2014,1350,111271.22855
21/11/2014,1365,109542.06734
21/11/2014,1380,107750.74479
22/11/2014,-45,103432.11554
22/11/2014,-30,102729.80297
22/11/2014,-15,101564.30416
22/11/2014,0,101369.23998
22/11/2014,15,101673.07549
22/11/2014,30,101718.48429
22/11/2014,45,101902.87272
22/11/2014,60,101011.4758
22/11/2014,75,100103.90996
22/11/2014,90,100128.2604
22/11/2014,105,99863.485155
22/11/2014,120,100033.51463
22/11/2014,135,100536.92056
22/11/2014,150,99874.565091
22/11/2014,165,99393.878408
22/11/2014,180,99243.741966
22/11/2014,195,101280.10321
22/11/2014,210,103131.05488
22/11/2014,225,103323.52554
22/11/2014,240,104586.85885
22/11/2014,255,105702.86033
22/11/2014,270,105183.97913
22/11/2014,285,106039.94888
22/11/2014,300,104833.98603
22/11/2014,315,106417.16128
22/11/2014,330,107921.40053
22/11/2014,345,108756.93306
22/11/2014,360,109140.14739
22/11/2014,375,109809.24866
22/11/2014,390,109471.78073
22/11/2014,405,110113.71117
22/11/2014,420,111442.81674
22/11/2014,435,111872.2869
22/11/2014,450,112982.53038
22/11/2014,465,112558.97244
22/11/2014,480,114139.87674
22/11/2014,495,115449.45279
22/11/2014,510,116124.70667
22/11/2014,525,115684.60285
22/11/2014,540,116353.11663
22/11/2014,555,117058.82741
22/11/2014,570,118166.46747
22/11/2014,585,118104.51009
22/11/2014,600,117527.40179
22/11/2014,615,116655.51857
22/11/2014,630,116466.42062
22/11/2014,645,115422.10798
22/11/2014,660,115290.73539
22/11/2014,675,116862.79602
22/11/2014,690,116079.60393
22/11/2014,705,115698.01681
22/11/2014,720,115706.92026
22/11/2014,735,114870.23904
22/11/2014,750,115133.93562
22/11/2014,765,114183.79334
22/11/2014,780,113226.55242
22/11/2014,795,112918.33857
22/11/2014,810,113987.21115
22/11/2014,825,114469.11877
22/11/2014,840,114922.1611
22/11/2014,855,114098.43834
22/11/2014,870,114273.41788
22/11/2014,885,114918.71766
22/11/2014,900,115859.24231
22/11/2014,915,115971.12749
22/11/2014,930,116031.10221
22/11/2014,945,114449.71204
22/11/2014,960,115168.18707
22/11/2014,975,116117.8599
22/11/2014,990,115544.50198
22/11/2014,1005,115180.63869
22/11/2014,1020,115127.23841
22/11/2014,1035,114488.2098
22/11/2014,1050,115026.91944
22/11/2014,1065,114865.44096
22/11/2014,1080,114523.55007
22/11/2014,1095,112865.45728
22/11/2014,1110,112507.28979
22/11/2014,1125,112072.03725
22/11/2014,1140,110845.95843
22/11/2014,1155,111055.60018
22/11/2014,1170,110287.05251
22/11/2014,1185,109428.32295
22/11/2014,1200,108548.66764
22/11/2014,1215,106145.31614
22/11/2014,1230,103967.0187
22/11/2014,1245,102780.31251
22/11/2014,1260,101425.9062
22/11/2014,1275,100792.40649
22/11/2014,1290,99877.04247
22/11/2014,1305,99357.52367
22/11/2014,1320,98618.64026
22/11/2014,1335,97556.295074
22/11/2014,1350,96136.087701
22/11/2014,1365,95071.319365
22/11/2014,1380,93712.441351
23/11/2014,-45,90063.77955
23/11/2014,-30,89170.081702
23/11/2014,-15,88533.833864
23/11/2014,0,88278.870301
23/11/2014,15,88466.942726
23/11/2014,30,88902.467248
23/11/2014,45,88374.799383
23/11/2014,60,88354.255825
23/11/2014,75,88388.839385
23/11/2014,90,88351.656552
23/11/2014,105,88284.51187
23/11/2014,120,88277.941501
23/11/2014,135,87352.076841
23/11/2014,150,86872.12624
23/11/2014,165,87523.37936
23/11/2014,180,87798.130952
23/11/2014,195,89576.048978
23/11/2014,210,90528.98715
23/11/2014,225,91922.777673
23/11/2014,240,92679.296324
23/11/2014,255,93191.978578
23/11/2014,270,93346.701812
23/11/2014,285,93761.253667
23/11/2014,300,93591.446085
23/11/2014,315,95463.051345
23/11/2014,330,97321.056319
23/11/2014,345,97644.567116
23/11/2014,360,98801.858488
23/11/2014,375,99695.872927
23/11/2014,390,99542.284782
23/11/2014,405,99909.775927
23/11/2014,420,100668.88978
23/11/2014,435,102577.37215
23/11/2014,450,103357.25774
23/11/2014,465,102879.15605
23/11/2014,480,103767.48236
23/11/2014,495,105631.95486
23/11/2014,510,106357.95474
23/11/2014,525,106466.52371
23/11/2014,540,106899.01881
23/11/2014,555,107537.95389
23/11/2014,570,108408.93408
23/11/2014,585,108679.33274
23/11/2014,600,108256.93966
23/11/2014,615,107917.64074
23/11/2014,630,107313.68446
23/11/2014,645,106828.58835
23/11/2014,660,106957.02823
23/11/2014,675,108508.94385
23/11/2014,690,108777.25278
23/11/2014,705,108402.46038
23/11/2014,720,108635.37599
23/11/2014,735,109842.22304
23/11/2014,750,109434.27738
23/11/2014,765,108189.53277
23/11/2014,780,107471.06024
23/11/2014,795,107505.42781
23/11/2014,810,108018.7838
23/11/2014,825,108677.00895
23/11/2014,840,108709.76887
23/11/2014,855,108735.0777
23/11/2014,870,108866.94982
23/11/2014,885,109878.59675
23/11/2014,900,110677.83988
23/11/2014,915,111841.94966
23/11/2014,930,112247.8648
23/11/2014,945,112107.34437
23/11/2014,960,112715.77323
23/11/2014,975,113836.88837
23/11/2014,990,113076.16169
23/11/2014,1005,111721.78445
23/11/2014,1020,110944.0495
23/11/2014,1035,109623.6806
23/11/2014,1050,108260.18972
23/11/2014,1065,106697.61834
23/11/2014,1080,106408.9247
23/11/2014,1095,105565.94129
23/11/2014,1110,104341.32586
23/11/2014,1125,103733.0846
23/11/2014,1140,102748.06355
23/11/2014,1155,101373.41965
23/11/2014,1170,100021.32352
23/11/2014,1185,99143.588362
23/11/2014,1200,99020.997977
23/11/2014,1215,96662.378757
23/11/2014,1230,94506.865579
23/11/2014,1245,92524.576731
23/11/2014,1260,90961.76645
23/11/2014,1275,89136.690608
23/11/2014,1290,87823.218569
23/11/2014,1305,87097.297646
23/11/2014,1320,86243.315611
23/11/2014,1335,85198.298701
23/11/2014,1350,84591.036065
23/11/2014,1365,82979.352755
23/11/2014,1380,81357.801533
24/11/2014,-45,80117.736194
24/11/2014,-30,79242.239247
24/11/2014,-15,78507.286618
24/11/2014,0,78437.694241
24/11/2014,15,78103.145726
24/11/2014,30,77641.545267
24/11/2014,45,78316.873697
24/11/2014,60,78529.493
24/11/2014,75,79584.600745
24/11/2014,90,79478.105898
24/11/2014,105,79524.582076
24/11/2014,120,80477.286476
24/11/2014,135,83093.572241
24/11/2014,150,83475.688533
24/11/2014,165,83949.178136
24/11/2014,180,84636.38375
24/11/2014,195,87290.717772
24/11/2014,210,88644.659326
24/11/2014,225,91197.132439
24/11/2014,240,93997.616093
24/11/2014,255,98806.911394
24/11/2014,270,102514.69054
24/11/2014,285,107398.29735
24/11/2014,300,113584.27538
24/11/2014,315,124050.89139
24/11/2014,330,130669.23287
24/11/2014,345,136516.54317
24/11/2014,360,141679.3474
24/11/2014,375,147646.83922
24/11/2014,390,151800.19189
24/11/2014,405,154623.47073
24/11/2014,420,156446.60681
24/11/2014,435,160501.91021
24/11/2014,450,163264.47782
24/11/2014,465,163370.87296
24/11/2014,480,165217.20431
24/11/2014,495,167300.15439
24/11/2014,510,166552.59402
24/11/2014,525,166199.05936
24/11/2014,540,166090.40417
24/11/2014,555,164610.21131
24/11/2014,570,163319.43145
24/11/2014,585,162530.58114
24/11/2014,600,161967.48069
24/11/2014,615,160886.16514
24/11/2014,630,159923.25816
24/11/2014,645,159467.60015
24/11/2014,660,159345.20473
24/11/2014,675,161464.20074
24/11/2014,690,161754.29309
24/11/2014,705,162025.04501
24/11/2014,720,163314.6398
24/11/2014,735,164649.21106
24/11/2014,750,164850.92159
24/11/2014,765,165047.87873
24/11/2014,780,163936.74555
24/11/2014,795,164641.16685
24/11/2014,810,165764.27024
24/11/2014,825,165222.94767
24/11/2014,840,164741.26164
24/11/2014,855,164270.18281
24/11/2014,870,163544.56774
24/11/2014,885,163614.34739
24/11/2014,900,163649.0438
24/11/2014,915,162479.74568
24/11/2014,930,162254.79852
24/11/2014,945,160280.08292
24/11/2014,960,158406.84129
24/11/2014,975,156353.91985
24/11/2014,990,156135.42448
24/11/2014,1005,155059.10688
24/11/2014,1020,153070.9555
24/11/2014,1035,149752.60337
24/11/2014,1050,147558.10564
24/11/2014,1065,146744.20281
24/11/2014,1080,145881.62206
24/11/2014,1095,142818.5612
24/11/2014,1110,139470.37841
24/11/2014,1125,136300.58665
24/11/2014,1140,134649.69557
24/11/2014,1155,133593.574
24/11/2014,1170,132247.78382
24/11/2014,1185,130705.17562
24/11/2014,1200,129986.21932
24/11/2014,1215,126250.99016
24/11/2014,1230,122650.86733
24/11/2014,1245,120238.7228
24/11/2014,1260,116704.35902
24/11/2014,1275,116173.96102
24/11/2014,1290,114933.17743
24/11/2014,1305,114117.40317
24/11/2014,1320,113259.61161
24/11/2014,1335,111787.76792
24/11/2014,1350,110143.94171
24/11/2014,1365,108443.51177
24/11/2014,1380,106415.34028
25/11/2014,-45,105030.48089
25/11/2014,-30,103419.87004
25/11/2014,-15,102136.16134
25/11/2014,0,101337.40753
25/11/2014,15,101972.02779
25/11/2014,30,102209.11347
25/11/2014,45,102318.36851
25/11/2014,60,102178.01383
25/11/2014,75,101155.97119
25/11/2014,90,101075.6129
25/11/2014,105,101252.86021
25/11/2014,120,101906.15037
25/11/2014,135,102310.2164
25/11/2014,150,101790.24452
25/11/2014,165,100651.91975
25/11/2014,180,101230.02873
25/11/2014,195,103837.9567
25/11/2014,210,104802.96655
25/11/2014,225,106892.08834
25/11/2014,240,109510.33674
25/11/2014,255,111393.79078
25/11/2014,270,113529.94889
25/11/2014,285,117665.94417
25/11/2014,300,120911.11384
25/11/2014,315,129253.30847
25/11/2014,330,135338.25899
25/11/2014,345,139962.6838
25/11/2014,360,144862.00743
25/11/2014,375,151448.72313
25/11/2014,390,155112.72274
25/11/2014,405,158999.32759
25/11/2014,420,162482.23132
25/11/2014,435,165796.82096
25/11/2014,450,169675.99573
25/11/2014,465,170169.68755
25/11/2014,480,173045.01064
25/11/2014,495,175510.80726
25/11/2014,510,176682.19235
25/11/2014,525,178038.53947
25/11/2014,540,178149.60321
25/11/2014,555,177652.79443
25/11/2014,570,177272.71242
25/11/2014,585,176486.92971
25/11/2014,600,176938.28421
25/11/2014,615,176645.84226
25/11/2014,630,174922.31945
25/11/2014,645,175539.14453
25/11/2014,660,175311.60123
25/11/2014,675,176080.40308
25/11/2014,690,175984.47604
25/11/2014,705,176226.01515
25/11/2014,720,176067.65338
25/11/2014,735,175847.01774
25/11/2014,750,174986.89916
25/11/2014,765,174232.03709
25/11/2014,780,171865.06423
25/11/2014,795,171848.53844
25/11/2014,810,173433.88477
25/11/2014,825,172758.90103
25/11/2014,840,172228.53988
25/11/2014,855,170311.54269
25/11/2014,870,169954.18772
25/11/2014,885,168450.0288
25/11/2014,900,167015.83553
25/11/2014,915,165865.1817
25/11/2014,930,164304.94094
25/11/2014,945,162688.35263
25/11/2014,960,160312.22025
25/11/2014,975,159042.09409
25/11/2014,990,158130.1545
25/11/2014,1005,155742.63612
25/11/2014,1020,153389.58337
25/11/2014,1035,151007.9413
25/11/2014,1050,149725.92064
25/11/2014,1065,147493.27261
25/11/2014,1080,146551.6255
25/11/2014,1095,144300.80316
25/11/2014,1110,142177.99062
25/11/2014,1125,139293.27145
25/11/2014,1140,136147.06934
25/11/2014,1155,135263.55643
25/11/2014,1170,133238.81124
25/11/2014,1185,131730.76145
25/11/2014,1200,129843.11412
25/11/2014,1215,126983.97321
25/11/2014,1230,123147.79992
25/11/2014,1245,120260.57341
25/11/2014,1260,117365.62753
25/11/2014,1275,116723.01353
25/11/2014,1290,115532.01375
25/11/2014,1305,114005.01366
25/11/2014,1320,113193.45971
25/11/2014,1335,112330.84355
25/11/2014,1350,111170.6571
25/11/2014,1365,109547.13127
25/11/2014,1380,108497.93073
26/11/2014,-45,109749.94078
26/11/2014,-30,106899.57201
26/11/2014,-15,105263.23854
26/11/2014,0,105754.63306
26/11/2014,15,105438.66413
26/11/2014,30,105295.17868
26/11/2014,45,105292.73503
26/11/2014,60,105784.33367
26/11/2014,75,104127.09566
26/11/2014,90,103521.50912
26/11/2014,105,103666.99137
26/11/2014,120,103782.81396
26/11/2014,135,103863.57655
26/11/2014,150,103884.87873
26/11/2014,165,104110.09189
26/11/2014,180,104608.13442
26/11/2014,195,106753.80357
26/11/2014,210,108549.43389
26/11/2014,225,109633.91897
26/11/2014,240,112128.8038
26/11/2014,255,115606.36039
26/11/2014,270,118324.33721
26/11/2014,285,122040.0439
26/11/2014,300,124873.23125
